,Unnamed: 0,PROPERTY_ID,MARKETID,MARKET_NAME,SUBMARKET_CODE,SUBMARKET_NAME,COUNTY_NAME,PROPERTY_NAME,PROPERTY_PRIORNAMES,PROPERTY_ADDRESS,PROPERTY_CITY,PROPERTY_STATE,PROPERTY_ZIPCODE,PROPERTY_LATITUDE,PROPERTY_LONGITUDE,PROPERTY_UNITS,PROPERTY_SQFT,PROPERTY_ACRES,PROPERTY_IMPRATING,PROPERTY_LOCRATING,PROPERTY_DATECOMPLETED,PROPERTY_CURRENT_OCCUPANCY,PROPERTY_CURRENT_RENT,PROPERTY_RENTPERSQFT,PROPERTY_RENTPERSQFTALLUNITS,mean_submarket,min_submarket,max_submarket,mean_market,min_market,max_market,Censustract
0,1,1_1024,1,Phoenix,2N,North Paradise Valley,Maricopa,Mission Springs,,16818 North 56th Street,Scottsdale,AZ,85254,33.639116,-111.961287,50,48160,4.271,B,B+,1990-09-01 00:00:00,98.0,1689,0.03507059800664452,1.753529900332226,2.130609011719109,1.429553820638324,3.671753824261828,1.950832251918449,0.9220696466690032,4.316079488832874,Census Tract 1032.16
1,3,1_104,1,Phoenix,21E,Union Hills,Maricopa,Courtyard Village,La Miradora,17609 North 19th Avenue,Phoenix,AZ,85023,33.6461520589476,-112.099697571572,56,52360,1.877,C+,B-,1984-01-01 00:00:00,96.4,1279,0.0244270435446906,1.367914438502674,1.94200224474234,1.195477453580902,2.602191116042579,1.950832251918449,0.9220696466690032,4.316079488832874,Census Tract 6188
2,8,1_1154999,1,Phoenix,10,Central East Phoenix,Maricopa,Zen on 50,,2015 North 50th Street,Phoenix,AZ,85008,33.469427,-111.973204,55,60263,3.61,B+,B-,2018-01-01 00:00:00,,2210,0.03667258516834542,2.016992184258998,1.840591322341589,1.350588235294118,2.402877697841727,1.950832251918449,0.9220696466690032,4.316079488832874,Census Tract 1112.01
3,9,1_1176986,1,Phoenix,2S,South Paradise Valley,Maricopa,Novella at Biltmore,,5455 North 18th Street,Phoenix,AZ,85016,33.515432,-112.042943,51,108384,3.5,A-,B,2021-03-26 00:00:00,92.2,3888,0.03587245349867139,1.829495128432241,2.273000312863366,1.829495128432241,2.718656879654897,1.950832251918449,0.9220696466690032,4.316079488832874,Census Tract 1077
4,13,1_1210902,1,Phoenix,9,East Camelback,Maricopa,ARA Residences,,3220 North 38th Street,Phoenix,AZ,85018,33.486636,-112.000302,50,88000,4.02,B+,C+,2020-06-30 00:00:00,96.0,3003,0.034125,1.70625,2.140227223028027,1.472727272727273,3.387017840459136,1.950832251918449,0.9220696466690032,4.316079488832874,Census Tract 1109.02
5,14,1_1225302,1,Phoenix,11,Uptown,Maricopa,PURE Midtown,,425 West Osborn,Phoenix,AZ,85013,33.487336,-112.080022,59,50145,1.07,A,B,2018-01-01 00:00:00,93.2,1757,0.03503838867284874,2.067264931698076,2.043022666550591,1.446649292628444,2.558795712484237,1.950832251918449,0.9220696466690032,4.316079488832874,Census Tract 1105.01
6,15,1_1233107,1,Phoenix,8,Christown,Maricopa,Park Central Luxury Townhomes,,917 West Glendale Avenue,Phoenix,AZ,85021,33.537464,-112.085073,56,103040,2.98,B+,B-,2020-12-18 00:00:00,96.4,2950,0.02862965838509317,1.603260869565217,1.789991519443935,1.126717557251908,2.363299351251158,1.950832251918449,0.9220696466690032,4.316079488832874,Census Tract 1067.02
7,26,1_1318105,1,Phoenix,19E,Gilbert,Maricopa,"Village at Hampton Court, The",,1555 South Val Vista Drive,Gilbert,AZ,85296,33.3223158,-111.7549206,56,67746,6.45,B+,B+,2021-05-31 00:00:00,98.2,2463,0.03635639004516872,2.035957842529448,1.929010456206908,1.556861799961946,2.431159420289855,1.950832251918449,0.9220696466690032,4.316079488832874,Census Tract 8146
8,32,1_1574,1,Phoenix,7,Northwest Phoenix,Maricopa,12 Palms,"Elm Street, Lexus Place, Calgary Gardens",2508 West Elm Street,Phoenix,AZ,85015,33.507025,-112.113298,54,37300,1.69,C-,C,1964-01-01 00:00:00,98.1,858,0.02300268096514745,1.242144772117962,1.860233956401655,1.14262988661364,2.971698113207547,1.950832251918449,0.9220696466690032,4.316079488832874,Census Tract 1090.01
9,33,1_163,1,Phoenix,16N,North Tempe,Maricopa,"Heights on Lemon, The","Tides on Lemon Street, Fiesta Park/George Anne,Epic",1224 East Lemon Street,Tempe,AZ,85281,33.417313,-111.919365,65,55250,2.35,C,C+,1962-01-01 00:00:00,100.0,1449,0.0262262443438914,1.704705882352941,2.154585565832481,1.259916348761318,3.128756683670334,1.950832251918449,0.9220696466690032,4.316079488832874,Census Tract 3191.01
10,37,1_1781,1,Phoenix,3,Sunnyslope,Maricopa,Northview Estates,,16802 North 26th Street,Phoenix,AZ,85032,33.638429,-112.028152,65,54855,5.42,D,C,1983-01-01 00:00:00,89.2,1195,0.02178470513171087,1.416005833561207,1.626905139301702,1.081031557516118,2.168706720684999,1.950832251918449,0.9220696466690032,4.316079488832874,Census Tract 1033.05
11,41,1_18874,1,Phoenix,6,Glendale,Maricopa,Shadow Palms,Gibraltar House,6320 North 63rd Avenue,Glendale,AZ,85301,33.5300586,-112.1952731,56,39200,1.58,C-,C,1963-01-01 00:00:00,100.0,936,0.02387755102040816,1.337142857142857,1.732828227194593,1.206419073819349,2.471443132870812,1.950832251918449,0.9220696466690032,4.316079488832874,Census Tract 928.02
12,46,1_24692,1,Phoenix,14,Sky Harbor,Maricopa,Agave Court,Casa Nueva,125 North 18th Street,Phoenix,AZ,85034,33.449982,-112.042772,64,60876,4.717,B-,C,2002-05-01 00:00:00,100.0,1415,0.02324397135159997,1.487614166502398,2.426591905189648,1.487614166502398,4.316079488832874,1.950832251918449,0.9220696466690032,4.316079488832874,Census Tract 1139
13,51,1_24857,1,Phoenix,1S,South Scottsdale,Maricopa,"One, The","Tides at Old Town, Scottsdale Royale,Estancia",3620 North Miller Road,Scottsdale,AZ,85251,33.4899066,-111.918165,64,42946,2.11,C,B,1975-01-01 00:00:00,96.9,1364,0.03176081590835002,2.032692218134401,2.326575059724319,1.447879223580158,3.45500186334967,1.950832251918449,0.9220696466690032,4.316079488832874,Census Tract 2172.01
14,55,1_24896,1,Phoenix,20,Western Suburbs,Maricopa,Sierra Verde Villas,Villas Monterosa Townhomes,10525 West Monterosa Street,Phoenix,AZ,85037,33.494642,-112.286919,58,60565,3.38,C+,B,1999-01-01 00:00:00,100.0,1412,0.02331379509617766,1.352200115578304,1.874228236846701,1.297422349587307,2.323772704178839,1.950832251918449,0.9220696466690032,4.316079488832874,Census Tract 820.02
15,72,1_25526,1,Phoenix,21E,Union Hills,Maricopa,Las Piedras,,20025 North 20th Street,Phoenix,AZ,85024,33.66836,-112.03884,59,77240,4.24,B+,B,2012-06-06 00:00:00,93.2,1865,0.02414552045572243,1.424585706887623,1.94200224474234,1.195477453580902,2.602191116042579,1.950832251918449,0.9220696466690032,4.316079488832874,Census Tract 6169
16,74,1_25549,1,Phoenix,18N,East Mesa,Maricopa,East View,Golfview,245 North 56th Street,Mesa,AZ,85205,33.41999,-111.71013,56,55000,4.46,C+,B-,1985-01-01 00:00:00,92.9,1016,0.01847272727272727,1.034472727272727,1.733845881634095,1.034472727272727,2.228030612000096,1.950832251918449,0.9220696466690032,4.316079488832874,Census Tract 4202.14
17,76,1_25695,1,Phoenix,11,Uptown,Maricopa,801 Turney,Avenue 801,801 West Turney Avenue,Phoenix,AZ,85013,33.499875,-112.08405,60,35756,2.2,C+,C+,2016-01-27 00:00:00,90.0,1026,0.02869448484170489,1.721669090502293,2.043022666550591,1.446649292628444,2.558795712484237,1.950832251918449,0.9220696466690032,4.316079488832874,Census Tract 1089.01
18,89,1_305,1,Phoenix,4N,North Black Canyon,Maricopa,Thunderbird Terrace,"Country Court, Country Gables",2740 West Country Gables Drive,Phoenix,AZ,85053,33.619318,-112.11821,51,35700,1.01,C,C+,1983-06-01 00:00:00,96.1,987,0.02764705882352941,1.41,1.689818589084235,1.41,2.289255506239008,1.950832251918449,0.9220696466690032,4.316079488832874,Census Tract 1041
19,91,1_371848,1,Phoenix,19E,Gilbert,Maricopa,Village Greens of  Queen Creek,,21565 East Village Loop Road North,Queen Creek,AZ,85142,33.244102,-111.617064,50,52214,3.66,B+,B+,2020-12-15 00:00:00,94.0,2104,0.04029570613245489,2.014785306622745,1.929010456206908,1.556861799961946,2.431159420289855,1.950832251918449,0.9220696466690032,4.316079488832874,Census Tract 8171.03
20,93,1_385703,1,Phoenix,19E,Gilbert,Maricopa,"Village at Brighton Place, The",,955 North Jackson Street,Chandler,AZ,85225,33.320105,-111.828012,53,68696,6.45,B+,B,2019-10-04 00:00:00,100.0,2389,0.03477640619541167,1.843149528356818,1.929010456206908,1.556861799961946,2.431159420289855,1.950832251918449,0.9220696466690032,4.316079488832874,Census Tract 5229.04
21,104,1_441,1,Phoenix,17N,North Mesa,Maricopa,Riverview Park,"Riverview Park Condominiums, Willow Parc",745 North Dobson Road,Mesa,AZ,85201,33.4290421,-111.8733275,62,64120,3.919,B+,B,1985-01-01 00:00:00,96.8,1716,0.02676232064878353,1.659263880224579,1.925620416625918,1.184001079185215,3.116766467065868,1.950832251918449,0.9220696466690032,4.316079488832874,Census Tract 4212.01
22,107,1_46,1,Phoenix,16N,North Tempe,Maricopa,University Park,Millstone,1015 East University Drive,Tempe,AZ,85281,33.4213369,-111.9230511,52,45760,1.75,C+,B,1985-01-01 00:00:00,98.1,1196,0.02613636363636363,1.359090909090909,2.154585565832481,1.259916348761318,3.128756683670334,1.950832251918449,0.9220696466690032,4.316079488832874,Census Tract 3191.03
23,110,1_483,1,Phoenix,9,East Camelback,Maricopa,Casa Mia,,3247 East Pinchot Avenue,Phoenix,AZ,85018,33.4819799,-112.0114213,61,28404,1.37,C,C+,1968-01-01 00:00:00,100.0,1191,0.04193071398394593,2.557773553020701,2.140227223028027,1.472727272727273,3.387017840459136,1.950832251918449,0.9220696466690032,4.316079488832874,Census Tract 1109.01
24,117,1_547,1,Phoenix,17N,North Mesa,Maricopa,Cabrillo Pointe,Mark Twain,522 West 10th Street,Mesa,AZ,85201,33.43256,-111.84313,64,51100,2.611,C,C+,1960-01-01 00:00:00,100.0,1024,0.02003913894324853,1.282504892367906,1.925620416625918,1.184001079185215,3.116766467065868,1.950832251918449,0.9220696466690032,4.316079488832874,Census Tract 4211.02
25,138,1_773,1,Phoenix,7,Northwest Phoenix,Maricopa,Cypress Woods,,2135 West Campbell Avenue,Phoenix,AZ,85017,33.501367,-112.105614,62,59090,3.572,C,C,1972-01-01 00:00:00,98.4,1089,0.01842951430022,1.14262988661364,1.860233956401655,1.14262988661364,2.971698113207547,1.950832251918449,0.9220696466690032,4.316079488832874,Census Tract 1090.03
26,139,1_78,1,Phoenix,17S,South Mesa,Maricopa,Pine Gardens,,206 West Southern Avenue,Mesa,AZ,85210,33.39393,-111.836331,55,44000,3.7,C+,B-,1969-01-02 00:00:00,100.0,1354,0.03077272727272727,1.6925,1.797878440602992,1.34733261484575,2.231174632652805,1.950832251918449,0.9220696466690032,4.316079488832874,Census Tract 4220.02
27,142,1_83,1,Phoenix,1S,South Scottsdale,Maricopa,Scottsdale Fifth Avenue,Granada Viva,6405 East Indian School Road,Scottsdale,AZ,85251,33.4902829,-111.9423019,58,27610,1.64,C,B+,1968-01-01 00:00:00,96.6,1148,0.04157913799348063,2.411590003621876,2.326575059724319,1.447879223580158,3.45500186334967,1.950832251918449,0.9220696466690032,4.316079488832874,Census Tract 2175.01
28,143,1_84,1,Phoenix,8,Christown,Maricopa,Spiral Staircase,,815 East Maryland Avenue,Phoenix,AZ,85014,33.5304659,-112.062064,60,52400,2.079,C+,B,1963-07-07 00:00:00,95.0,984,0.01877862595419847,1.126717557251908,1.789991519443935,1.126717557251908,2.363299351251158,1.950832251918449,0.9220696466690032,4.316079488832874,Census Tract 1065.01
29,144,1_853,1,Phoenix,3,Sunnyslope,Maricopa,Mountain Ridge,"Canyon Club, Landing Point, Whispering Palms, Hatcher Village",9431 North Cave Creek Road,Phoenix,AZ,85020,33.572347,-112.058693,62,29784,2.32,C-,C+,1966-01-01 00:00:00,100.0,922,0.03095621810367983,1.919285522428149,1.626905139301702,1.081031557516118,2.168706720684999,1.950832251918449,0.9220696466690032,4.316079488832874,Census Tract 1047.02
30,145,1_86,1,Phoenix,9,East Camelback,Maricopa,"Marlowe, The","Desert Flora, Desert Flower, Iron Duke",2950 North 46th Street,Phoenix,AZ,85018,33.481814,-111.983194,53,29232,1.257,C,B,1968-11-01 00:00:00,94.3,1288,0.04406130268199233,2.335249042145594,2.140227223028027,1.472727272727273,3.387017840459136,1.950832251918449,0.9220696466690032,4.316079488832874,Census Tract 1110
31,149,1_91,1,Phoenix,10,Central East Phoenix,Maricopa,Oakdale Townhomes,,2302 North 27th Street,Phoenix,AZ,85008,33.47341,-112.02443,56,52700,1.95,C,C-,1963-01-01 00:00:00,94.6,1271,0.02411764705882353,1.350588235294118,1.840591322341589,1.350588235294118,2.402877697841727,1.950832251918449,0.9220696466690032,4.316079488832874,Census Tract 1115.02
32,153,1_925,1,Phoenix,9,East Camelback,Maricopa,"Retro on 32nd, The","Arcadia Vistas, Stone Ridge",3025 North 32nd Street,Phoenix,AZ,85018,33.48346,-112.012318,61,24900,1.03,C-,C+,1968-01-01 00:00:00,60.7,1025,0.04116465863453815,2.511044176706827,2.140227223028027,1.472727272727273,3.387017840459136,1.950832251918449,0.9220696466690032,4.316079488832874,Census Tract 1109.01
33,157,1_958,1,Phoenix,9,East Camelback,Maricopa,Pinchot Greens,"Knight, Park Orange",2242 East Pinchot Avenue,Phoenix,AZ,85016,33.482602,-112.032651,54,37650,3.58,C,C+,1960-01-01 00:00:00,98.1,1247,0.03312084993359894,1.788525896414342,2.140227223028027,1.472727272727273,3.387017840459136,1.950832251918449,0.9220696466690032,4.316079488832874,Census Tract 1107.02
34,158,1_960,1,Phoenix,16N,North Tempe,Maricopa,Tempe North,"Moderno, Casa Di Grigio",1855 East Don Carlos Avenue,Tempe,AZ,85281,33.416751,-111.906203,56,42400,2.12,B-,B,1987-01-01 00:00:00,100.0,1041,0.02455188679245283,1.374905660377359,2.154585565832481,1.259916348761318,3.128756683670334,1.950832251918449,0.9220696466690032,4.316079488832874,Census Tract 3192.01
35,162,1_996,1,Phoenix,20,Western Suburbs,Maricopa,Country Aire,Vista Del Camino,1701 North Palo Verde Drive,Goodyear,AZ,85338,33.4556665,-112.3443883,60,45600,5.46,C,C,1982-01-01 00:00:00,100.0,1209,0.02651315789473684,1.590789473684211,1.874228236846701,1.297422349587307,2.323772704178839,1.950832251918449,0.9220696466690032,4.316079488832874,Census Tract 610.63
36,167,2_1224978,2,Tucson,8,Flowing Wells,Pima,"Hedrick on Mountain, The",,2848 North Mountain Avenue,Tucson,AZ,85719,32.25888,-110.9521,60,60000,3.12,A-,C+,2020-01-01 00:00:00,100.0,1683,0.02805,1.683,1.487158370861505,1.063215809566584,1.981451584392934,1.553800834492584,1.02996734467006,2.886767866887926,Census Tract 27.03
37,191,2_379,2,Tucson,7,North Central,Pima,Fort Lowell,Vista Catalina I,2230 East Fort Lowell Road,Tucson,AZ,85719,32.2644049,-110.938046,58,44264,2.1,C+,C+,1971-08-15 00:00:00,98.3,932,0.021055485270197,1.221218145671426,1.484871876349937,1.217906448418477,1.773878900599297,1.553800834492584,1.02996734467006,2.886767866887926,Census Tract 27.02
38,210,2_564,2,Tucson,14,Southwest,Pima,Sahuarita Mission,,1091 West Beta Street,Green Valley,AZ,85614,31.9016738,-110.9883887,52,48092,2.8,C+,C+,2000-06-15 00:00:00,100.0,1252,0.02603343591449721,1.353738667553855,1.42949183713405,1.353738667553855,1.487715736040609,1.553800834492584,1.02996734467006,2.886767866887926,Census Tract 43.27
39,212,2_602,2,Tucson,11,South Central,Pima,Miramonte at Third,"Montclair, Montclair Aristocrate",835 North Alvernon Way,Tucson,AZ,85711,32.232398,-110.9100088,61,38474,1.57,C,B-,1962-01-01 00:00:00,95.1,749,0.01946769246764048,1.18752924052607,1.438585489406979,1.18752924052607,1.578792217636655,1.553800834492584,1.02996734467006,2.886767866887926,Census Tract 32.02
40,216,2_628,2,Tucson,8,Flowing Wells,Pima,Rio Antigua,Flowing Wells Clusters,4111 North Flowing Wells Road,Tucson,AZ,85705,32.282161,-110.996387,61,71722,5.02,B-,C+,2007-11-01 00:00:00,100.0,1412,0.01968712528931151,1.200914642648002,1.487158370861505,1.063215809566584,1.981451584392934,1.553800834492584,1.02996734467006,2.886767866887926,Census Tract 45.13
41,218,2_701,2,Tucson,4,Catalina Foothills,Pima,Sabino Vista I,"Avilla Sabino I, Avilla Sabino West",3515 North Sabino Canyon Road,Tucson,AZ,85750,32.271467,-110.840798,53,58120,5.91,B,A-,2015-07-31 00:00:00,100.0,2108,0.03626978664831383,1.922298692360633,1.655572351219258,1.404239898532343,1.922298692360633,1.553800834492584,1.02996734467006,2.886767866887926,Census Tract 47.21
42,221,2_93,2,Tucson,11,South Central,Pima,Highland Park,Arroyo Chico,1402 East Manlove Street,Tucson,AZ,85719,32.2174679,-110.94971,61,42330,2.8,C,C,1962-12-15 00:00:00,95.1,1009,0.02383652256083156,1.454027876210725,1.438585489406979,1.18752924052607,1.578792217636655,1.553800834492584,1.02996734467006,2.886767866887926,Census Tract 7
43,286,8_4195,8,Denver,11,Capitol Hill/Cheesman Park/Hale,Denver,Nuvo,Imperial House,1211 Vine Street,Denver,CO,80206,39.735333,-104.962614,65,50725,0.39,C,B-,1967-01-01 00:00:00,100.0,1909,0.0376343026121242,2.446229669788073,2.599747874066921,1.711823765499378,3.755428320322598,2.193409950720428,1.198782033230076,3.755428320322598,Census Tract 32.02
44,293,8_4265,8,Denver,5,Wheat Ridge,Jefferson,Squire,,6900 West 25th Avenue,Edgewater,CO,80215,39.7527581,-105.0733978,62,47650,1.824,C,C+,1974-01-01 00:00:00,91.9,1196,0.025099685204617,1.556180482686254,1.975853753818283,1.534615384615385,2.32975471759465,2.193409950720428,1.198782033230076,3.755428320322598,Census Tract 114.02
45,297,8_4313,8,Denver,11,Capitol Hill/Cheesman Park/Hale,Denver,825 Dahlia,"Mint Urban Hilltop, Moana",825 Dahlia Street,Denver,CO,80220,39.7299644,-104.9319716,63,40254,0.62,C,B-,2013-01-01 00:00:00,92.1,1515,0.03763601132806678,2.371068713668207,2.599747874066921,1.711823765499378,3.755428320322598,2.193409950720428,1.198782033230076,3.755428320322598,Census Tract 43.08
46,304,8_4495,8,Denver,20,Bear Valley/Fort Logan,Denver,Cavalier Club,,6303 West Ithaca Place,Denver,CO,80235,39.6522929,-105.0670596,54,33580,1.58,C+,B,1963-01-01 00:00:00,88.9,1061,0.03159618820726623,1.706194163192376,1.743534129360297,1.494287578815787,1.91183228225669,2.193409950720428,1.198782033230076,3.755428320322598,Census Tract 119.02
47,308,8_4602,8,Denver,24,Boulder,Boulder,"Henley, The",Villa del Prado,635 Mohawk Drive,Boulder,CO,80303,39.9984233,-105.2368884,50,58629,2.43,B,A,1974-01-01 00:00:00,96.0,2235,0.03812106636647393,1.906053318323697,2.661926837508125,1.906053318323697,3.379676293451731,2.193409950720428,1.198782033230076,3.755428320322598,Census Tract 125.11
48,313,8_4669,8,Denver,9,Lakewood-North,Jefferson,Willow Rush,William Rush Condo,420 South Depew Street,Lakewood,CO,80226,39.70901,-105.056461,54,54000,3.302,C+,C+,1982-01-01 00:00:00,96.3,1497,0.02772222222222222,1.497,2.143323390500385,1.497,2.600955109837631,2.193409950720428,1.198782033230076,3.755428320322598,Census Tract 118.06
49,316,8_4678,8,Denver,5,Wheat Ridge,Jefferson,Fenton Gardens,,1865 Fenton Street,Edgewater,CO,80214,39.745774,-105.060798,60,46800,2.442,C-,C,1961-01-01 00:00:00,95.0,1197,0.02557692307692308,1.534615384615385,1.975853753818283,1.534615384615385,2.32975471759465,2.193409950720428,1.198782033230076,3.755428320322598,Census Tract 114.01
50,322,8_5005,8,Denver,21,Columbine Valley/Littleton,Arapahoe,Lynnewood,Chateau Lynnewood,5579 South Windermere Street,Littleton,CO,80120,39.6157194,-105.0072133,57,32122,1.12,C,B-,1972-01-01 00:00:00,100.0,1286,0.0400348670692983,2.281987422950003,1.964482123410016,1.548602150537635,2.281987422950003,2.193409950720428,1.198782033230076,3.755428320322598,Census Tract 65.02
51,332,8_610235,8,Denver,22,Arapahoe-Southwest,Arapahoe,Dayton Station Townhomes,"Dayton Station Luxury Townhomes, Townhomes at Dayton Station,Watermark at Dayton St",3874 South Dallas Street,Aurora,CO,80014,39.646544,-104.878914,63,117288,3.53,A,B+,2020-11-06 00:00:00,82.5,3385,0.02886058249778323,1.818216697360344,2.067182560850143,1.493411395116379,2.926701385198569,2.193409950720428,1.198782033230076,3.755428320322598,Census Tract 68.54
52,341,8_6355,8,Denver,30,Sherrelwood/Welby,Adams,Pecos Gardens,,7509 Pecos Street,Denver,CO,80221,39.8327699,-105.006458,54,40365,1.49,C,C+,1962-01-01 00:00:00,94.4,1301,0.03223089310045832,1.740468227424749,1.751447642526426,1.740468227424749,1.762427057628103,2.193409950720428,1.198782033230076,3.755428320322598,Census Tract 93.10
53,346,8_6392,8,Denver,15,College View/Ruby Hill,Denver,Avon North,,2850 South Federal Blvd,Denver,CO,80236,39.664502,-105.024475,63,46065,1.01,C+,B-,1971-01-01 00:00:00,100.0,1174,0.02548572669054597,1.605600781504396,2.22957094814199,1.605600781504396,2.825348357130569,2.193409950720428,1.198782033230076,3.755428320322598,Census Tract 156
54,350,8_6400,8,Denver,21,Columbine Valley/Littleton,Arapahoe,Sycamore Hill,,5915 South Sycamore Street,Littleton,CO,80120,39.609276,-105.015345,50,36125,2.24,B-,B,1996-01-01 00:00:00,98.0,1309,0.03623529411764706,1.811764705882353,1.964482123410016,1.548602150537635,2.281987422950003,2.193409950720428,1.198782033230076,3.755428320322598,Census Tract 65.02
55,359,8_6410,8,Denver,11,Capitol Hill/Cheesman Park/Hale,Denver,Dwell,Governor's Plaza,624 Pennsylvania Street,Denver,CO,80203,39.72613,-104.98079,53,34230,0.58,C,C,1962-01-01 00:00:00,90.6,1562,0.04563248612328367,2.418521764534034,2.599747874066921,1.711823765499378,3.755428320322598,2.193409950720428,1.198782033230076,3.755428320322598,Census Tract 28.01
56,363,8_6414,8,Denver,20,Bear Valley/Fort Logan,Denver,Summer Ridge,,3180 South Federal Blvd,Denver,CO,80236,39.659203,-105.024523,54,47955,1.19,B-,B-,1984-01-01 00:00:00,100.0,1370,0.02856844958815556,1.5426962777604,1.743534129360297,1.494287578815787,1.91183228225669,2.193409950720428,1.198782033230076,3.755428320322598,Census Tract 156
57,368,8_6423,8,Denver,1,Arvada,Jefferson,Village West,,12155 West 58th Place,Arvada,CO,80004,39.8021915,-105.1346202,58,54100,2.36,C,B,1972-01-01 00:00:00,98.3,1286,0.02377079482439926,1.378706099815157,2.051482653222965,1.198782033230076,2.5223950789142,2.193409950720428,1.198782033230076,3.755428320322598,Census Tract 103.06
58,373,8_6435,8,Denver,11,Capitol Hill/Cheesman Park/Hale,Denver,1375 High Street,Cane Ridge Manor,1375 High Street,Denver,CO,80218,39.738146,-104.96511,54,36540,0.29,C+,C+,1961-01-01 00:00:00,98.1,1711,0.04682539682539683,2.528571428571428,2.599747874066921,1.711823765499378,3.755428320322598,2.193409950720428,1.198782033230076,3.755428320322598,Census Tract 32.04
59,394,8_6771,8,Denver,49,Windsor/Greeley West,Weld,Stonegate,,810 Stone Mountain Drive,Windsor,CO,80550,40.4721037,-104.9088698,52,36800,0.94,C+,B-,1973-01-01 00:00:00,98.1,1103,0.02997282608695652,1.558586956521739,1.607614189703032,1.238417147568013,1.825814536340852,2.193409950720428,1.198782033230076,3.755428320322598,Census Tract 22.06
60,395,8_6789,8,Denver,48,Greeley East,Weld,"609 Studios, The","University Tower, Oasis Tower",609 8th Avenue,Greeley,CO,80631,40.4268775,-104.6915323,59,33320,1.49,C,B-,1974-01-01 00:00:00,96.6,1520,0.04561824729891957,2.691476590636255,1.668319383730678,1.248732394366197,2.691476590636255,2.193409950720428,1.198782033230076,3.755428320322598,Census Tract 1
61,399,8_6862,8,Denver,15,College View/Ruby Hill,Denver,Continental Court,,3129 West Arkansas Avenue,Denver,CO,80219,39.692062,-105.027068,58,38450,1.33,C,C,1962-01-01 00:00:00,98.3,1158,0.03011703511053316,1.746788036410923,2.22957094814199,1.605600781504396,2.825348357130569,2.193409950720428,1.198782033230076,3.755428320322598,Census Tract 46.02
62,407,8_6966,8,Denver,11,Capitol Hill/Cheesman Park/Hale,Denver,Sleek Lofts,,770 Grant Street,Denver,CO,80203,39.72833,-104.98326,60,41070,0.68,C+,B-,2008-01-01 00:00:00,98.3,1482,0.03608473338203068,2.165084002921841,2.599747874066921,1.711823765499378,3.755428320322598,2.193409950720428,1.198782033230076,3.755428320322598,Census Tract 27.06
63,408,8_6969,8,Denver,10,CBD/Five Points/North Capitol Hill,Denver,Prospect on Central,17th & Central,2500 17th Street,Denver,CO,80211,39.759264,-105.008542,57,53661,0.7,A-,A-,2012-04-20 00:00:00,100.0,2271,0.0423212388885783,2.412310616648963,2.736884911108357,1.932934015817073,3.560596673497593,2.193409950720428,1.198782033230076,3.755428320322598,Census Tract 11.02
64,414,8_7027,8,Denver,11,Capitol Hill/Cheesman Park/Hale,Denver,"Logan, The",,619 North Logan Street,Denver,CO,80203,39.7258957,-104.9827154,57,33570,0.4,B-,C,2012-11-08 00:00:00,100.0,1654,0.04927018170985999,2.80840035746202,2.599747874066921,1.711823765499378,3.755428320322598,2.193409950720428,1.198782033230076,3.755428320322598,Census Tract 28.01
65,415,8_7048,8,Denver,45,Fort Collins-North,Larimer,Mason Street Flats,,311 North Mason Street,Fort Collins,CO,80524,40.591335,-105.079193,51,37750,0.49,B,C+,2012-12-01 00:00:00,76.5,1590,0.04211920529801325,2.148079470198676,2.041572045404557,1.669385484595227,2.433327446132109,2.193409950720428,1.198782033230076,3.755428320322598,Census Tract 1
66,417,8_7073,8,Denver,36,Douglas County-North,Douglas,"Highlands at Red Hawk, The",,1465 Red Hawk Drive,Castle Rock,CO,80109,39.380958,-104.875457,56,59473,4.55,A-,A-,2018-03-09 00:00:00,96.4,2141,0.03599952919812352,2.015973635094917,2.052261354420707,1.724016100326563,2.532693706802474,2.193409950720428,1.198782033230076,3.755428320322598,Census Tract 144.10
67,424,8_7145,8,Denver,7,City Park/City Park West,Denver,Cruise,,1899 Gaylord Street,Denver,CO,80206,39.74669,-104.96125,61,36983,0.84,C+,B-,2013-05-03 00:00:00,100.0,1600,0.04326312089338345,2.63905037449639,2.475102979420591,2.244825458556925,2.68127510557215,2.193409950720428,1.198782033230076,3.755428320322598,Census Tract 31.02
68,427,8_7177,8,Denver,16,Hampden/Virginia Village/Washington Virginia Vale,Denver,Peregrine Place,,4400 East Mississippi Avenue,Denver,CO,80246,39.696229,-104.935821,65,55536,0.74,B+,C+,2015-07-20 00:00:00,98.5,1996,0.03594065110919044,2.336142322097379,2.20557970854246,1.488037054783581,3.250692404532102,2.193409950720428,1.198782033230076,3.755428320322598,Census Tract 155
69,429,8_7187,8,Denver,10,CBD/Five Points/North Capitol Hill,Denver,"Clarkson, The",,1756 Clarkson Street,Denver,CO,80218,39.74452,-104.97729,60,41118,0.4157,B+,B-,2014-01-13 00:00:00,100.0,1792,0.04358188627851549,2.614913176710929,2.736884911108357,1.932934015817073,3.560596673497593,2.193409950720428,1.198782033230076,3.755428320322598,Census Tract 26.02
