,Unnamed: 0,PROPERTY_ID,MARKETID,MARKET_NAME,SUBMARKET_CODE,SUBMARKET_NAME,COUNTY_NAME,PROPERTY_NAME,PROPERTY_PRIORNAMES,PROPERTY_ADDRESS,PROPERTY_CITY,PROPERTY_STATE,PROPERTY_ZIPCODE,PROPERTY_LATITUDE,PROPERTY_LONGITUDE,PROPERTY_UNITS,PROPERTY_SQFT,PROPERTY_ACRES,PROPERTY_IMPRATING,PROPERTY_LOCRATING,PROPERTY_DATECOMPLETED,PROPERTY_CURRENT_OCCUPANCY,PROPERTY_CURRENT_RENT,PROPERTY_RENTPERSQFT,PROPERTY_RENTPERSQFTALLUNITS,mean_submarket,min_submarket,max_submarket,mean_market,min_market,max_market,Censustract
0,0,15_1028,15,Miami,18,Hialeah,Miami-Dade,Blackstone,,3699 West 12th Avenue,Hialeah,FL,33012,25.8548891,-80.3054912,76,39500,1.81,C,C,1970-01-01,97.4,1135,0.02873417721518987,2.18379746835443,1.849224955205454,1.121480318332679,2.624178450507867,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 7.20
1,1,15_1160,15,Miami,10,Miami - Flagami,Miami-Dade,Blue Lake,,5275 NW 7th Street,Miami,FL,33126,25.7790997,-80.2818273,52,41600,0.98,C,C+,1972-01-01,100.0,1313,0.0315625,1.64125,2.049600891636227,1.483636363636363,3.348204857444562,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 57.06
2,2,15_1202301,15,Miami,20,Opa-locka,Miami-Dade,Providence,"Pinks, The",13300 Alexandria Drive,Opa-locka,FL,33054,25.894868,-80.255493,72,50900,1.84,C,C,1972-01-01,90.3,1482,0.02911591355599214,2.096345776031434,1.757292264707348,1.322374097452432,2.438822751322751,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 5.08
3,3,15_1203,15,Miami,22,North Miami,Miami-Dade,Prestige Place,"Royal Place, Royal Properties, Royal Place",14050 NE 6th Avenue,North Miami,FL,33161,25.9046575,-80.1876373,56,47794,1.19,C+,C-,1967-01-01,92.9,1355,0.02835083901744989,1.587646984977194,1.776516089816647,1.094536890072193,2.409871244635193,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 3.09
4,4,15_1210,15,Miami,31,Homestead,Miami-Dade,Venice at Crystal Lakes Condos,,3520 NE 5th Street,Homestead,FL,33035,25.475265,-80.424437,70,69777,5.65,A,B-,2007-01-01,100.0,1685,0.02414835834157387,1.690385083910171,1.606194334250459,1.157198564379489,2.410858995137763,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 110.15
5,5,15_1218,15,Miami,23,North Miami Beach,Miami-Dade,Waterview,,1720 South Glades Drive,North Miami Beach,FL,33162,25.927809,-80.165436,68,49980,1.77,C,C,1961-01-01,100.0,1471,0.02943177270908363,2.001360544217687,2.043377206368311,1.159407665505226,2.788698117569754,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 2.25
6,6,15_1309,15,Miami,18,Hialeah,Miami-Dade,Sunside,,315 West 20th Street,Hialeah,FL,33010,25.839976,-80.288338,78,45840,1.18,C,C,1968-01-01,100.0,1281,0.02794502617801047,2.179712041884817,1.849224955205454,1.121480318332679,2.624178450507867,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 8.08
7,7,15_132,15,Miami,5,Miami - Overtown,Miami-Dade,Manhattan,,560 NW 7th Street,Miami,FL,33136,25.7802132,-80.2042654,54,34305,0.69,C-,C,1960-01-01,100.0,978,0.0285089637079143,1.539484040227372,2.282345481382356,1.539484040227372,3.041877051007155,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 36.07
8,8,15_1329209,15,Miami,21,Miami Gardens,Miami-Dade,"Villages at Miami Gardens, The",,3400 NW 191st Street,Miami Gardens,FL,33056,25.94714,-80.258065,50,63600,3.34,B,B-,2021-03-31,,2506,0.03940251572327044,1.970125786163522,1.82381700458644,1.371073853989813,2.550999563472387,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 100.24
9,9,15_1385,15,Miami,17,Airport,Miami-Dade,Fairway,,75 Fairway Drive,Miami Springs,FL,33166,25.808931,-80.2818273,62,40730,1.36,C,C,1963-01-01,100.0,1227,0.03012521482936411,1.867763319420574,1.984636747975219,1.479232864275987,2.645844918134075,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 47.05
10,10,15_1386,15,Miami,4,Miami - Little Havana,Miami-Dade,Garcia,,2150 NW 9th Street,Miami,FL,33125,25.7813247,-80.2308897,61,35867,1.32,C,C+,1973-01-01,100.0,1451,0.04045501435860262,2.46775587587476,2.163229380551519,1.139307477238512,3.18347490465996,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 51.02
11,11,15_1403,15,Miami,26,Sunset,Miami-Dade,"Oaks, The",,8440 SW 107th Avenue,Miami,FL,33173,25.6897517,-80.3667784,53,34144,1.38,C-,C+,1969-01-01,100.0,1008,0.02952202436738519,1.564667291471415,1.63909179354223,1.392362437076896,1.915249549140878,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 84.30
12,12,15_1404,15,Miami,10,Miami - Flagami,Miami-Dade,Casa Grande II,,4350 NW 10th Street,Miami,FL,33126,25.7814701,-80.2665373,56,32432,1.4,C,C+,1967-01-01,,1037,0.03197459299457326,1.790577207696103,2.049600891636227,1.483636363636363,3.348204857444562,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 49.01
13,13,15_1408,15,Miami,22,North Miami,Miami-Dade,Lion King,,1500 NE 125th Terrace,North Miami,FL,33161,25.8913487,-80.1681066,53,37086,1.18,C,C+,1961-01-01,98.1,1392,0.03753437955023459,1.989322116162433,1.776516089816647,1.094536890072193,2.409871244635193,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 1.24
14,14,15_1410,15,Miami,20,Opa-locka,Miami-Dade,Opa Locka,,2281 NW 135th Street,Miami,FL,33167,25.8977618,-80.2369185,52,44042,1.17,C+,C,1969-01-01,100.0,1120,0.02543027110485446,1.322374097452432,1.757292264707348,1.322374097452432,2.438822751322751,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 4.17
15,15,15_1412,15,Miami,22,North Miami,Miami-Dade,Brentwood,,1660 NE 150th Street,Miami,FL,33181,25.9133559,-80.165962,55,43696,0.83,C,C,1971-01-01,98.2,1396,0.03194800439399487,1.757140241669718,1.776516089816647,1.094536890072193,2.409871244635193,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 2.28
16,16,15_1413,15,Miami,23,North Miami Beach,Miami-Dade,Bayview,,3800 NE 168th Street,North Miami Beach,FL,33160,25.9345597,-80.1340044,60,44640,1.06,C+,B+,1972-01-01,96.7,1758,0.03938172043010753,2.362903225806452,2.043377206368311,1.159407665505226,2.788698117569754,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 1.27
17,17,15_1420,15,Miami,20,Opa-locka,Miami-Dade,Silverado,Silver Blue Lakes,10421 NW 17th Avenue,Miami,FL,33147,25.8699295,-80.2258138,60,61500,4.64,C+,C,1968-01-01,90.0,1422,0.02312195121951219,1.387317073170732,1.757292264707348,1.322374097452432,2.438822751322751,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 4.11
18,18,15_1427,15,Miami,6,Miami - Allapattah,Miami-Dade,2201 Enterprise,,2201 NW 23rd Street,Miami,FL,33142,25.7985157,-80.2319298,50,32104,1.07,C,C,1965-01-01,100.0,950,0.02959132818340394,1.479566409170197,1.95451011674372,1.479566409170197,2.422512195994704,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 24.02
19,19,15_1429,15,Miami,18,Hialeah,Miami-Dade,Martha's on 24th Avenue,,5460 West 24th Avenue,Hialeah,FL,33016,25.8722848,-80.3315259,78,60600,2.37,C,C,1993-01-01,100.0,1304,0.02151815181518152,1.678415841584159,1.849224955205454,1.121480318332679,2.624178450507867,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 138.02
20,20,15_1430,15,Miami,18,Hialeah,Miami-Dade,Curbelo & Sons,Zuvelo & Son,6151 West 24th Avenue,Hialeah,FL,33016,25.8783927,-80.330656,52,33420,1.68,C,C+,1990-01-01,100.0,1156,0.034590065828845,1.79868342309994,1.849224955205454,1.121480318332679,2.624178450507867,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 135
21,21,15_1431,15,Miami,18,Hialeah,Miami-Dade,Hilton Estates,,6365 West 24th Avenue,Hialeah,FL,33016,25.8802871,-80.3312497,66,55902,2.36,C+,C+,1989-01-01,100.0,1620,0.02897928517763228,1.912632821723731,1.849224955205454,1.121480318332679,2.624178450507867,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 135
22,22,15_1432,15,Miami,18,Hialeah,Miami-Dade,Legacy Amanda Palms,Amanda Palms,6445 West 24th Avenue,Hialeah,FL,33016,25.8810163,-80.3311373,66,55902,2.36,C,C+,1988-01-01,100.0,1206,0.02157346785445959,1.423848878394333,1.849224955205454,1.121480318332679,2.624178450507867,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 135
23,23,15_1433,15,Miami,18,Hialeah,Miami-Dade,Nikis,"Niki's Point, Del Soro",6515 West 24th Avenue,Hialeah,FL,33016,25.8818635,-80.3309111,53,42497,1.61,B-,C+,1996-01-01,100.0,1479,0.0348024566439984,1.844530202131915,1.849224955205454,1.121480318332679,2.624178450507867,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 135
24,24,15_1434,15,Miami,18,Hialeah,Miami-Dade,Kulodex,,416 East 27th Street,Hialeah,FL,33013,25.8464236,-80.2740329,54,31578,0.72,C,C,1964-01-01,96.3,924,0.02926087782633479,1.580087402622079,1.849224955205454,1.121480318332679,2.624178450507867,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 6.09
25,25,15_1435,15,Miami,10,Miami - Flagami,Miami-Dade,Apartamentos Madrid,Halcyon House,900 SW 27th Avenue,Miami,FL,33135,25.764235,-80.239581,66,36300,1.15,C,C+,1966-01-01,100.0,816,0.02247933884297521,1.483636363636363,2.049600891636227,1.483636363636363,3.348204857444562,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 63.03
26,26,15_1436,15,Miami,22,North Miami,Miami-Dade,Northview Terrace,13605 NE 3rd Court,13605 NE 3rd Court,North Miami,FL,33161,25.9004369,-80.1914731,57,54201,0.96,C+,C,1972-01-01,100.0,1311,0.02418774561354957,1.378701499972325,1.776516089816647,1.094536890072193,2.409871244635193,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 3.09
27,27,15_1437,15,Miami,18,Hialeah,Miami-Dade,T & S Building,,850 East 40th Street,Hialeah,FL,33013,25.8592867,-80.2652353,62,48934,1.53,C,C,1969-01-01,98.4,1191,0.02433890546450321,1.509012138799199,1.849224955205454,1.121480318332679,2.624178450507867,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 6.11
28,28,15_1439,15,Miami,18,Hialeah,Miami-Dade,Flamingo,,1650 West 44th Place,Hialeah,FL,33012,25.86193,-80.316722,54,50490,1.93,C+,C+,1987-01-01,96.3,1269,0.02513368983957219,1.357219251336898,1.849224955205454,1.121480318332679,2.624178450507867,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 7.05
29,29,15_1440,15,Miami,16,South Miami,Miami-Dade,Athena,,6775 SW 44th Street,Miami,FL,33155,25.73038,-80.304484,60,38400,2.17,C,B-,1970-01-01,100.0,1206,0.03140625,1.884375,2.284587425168652,1.643243243243243,3.019797823941185,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 76.05
30,30,15_1442,15,Miami,18,Hialeah,Miami-Dade,1350 West 46th Street,,1350 West 46th Street,Hialeah,FL,33012,25.863598,-80.310468,74,71999,1.78,C+,C+,1972-01-01,98.6,1153,0.01601411130710149,1.18504423672551,1.849224955205454,1.121480318332679,2.624178450507867,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 7.13
31,31,15_1445,15,Miami,32,Florida City,Miami-Dade,Coral Grove,Southside,1200 SW 3rd Street,Homestead,FL,33030,25.466537,-80.49209,73,40898,1.91,C,C-,1964-01-01,97.3,805,0.01968311408870849,1.43686732847572,1.19404835204116,0.9512293756065998,1.43686732847572,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 113.02
32,32,15_1446,15,Miami,4,Miami - Little Havana,Miami-Dade,1971 SW 4th,,1971 SW 4th Street,Miami,FL,33135,25.769329,-80.2276683,59,60800,1.09,C,C+,1971-01-01,100.0,1274,0.02095394736842105,1.236282894736842,2.163229380551519,1.139307477238512,3.18347490465996,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 54.09
33,33,15_1447,15,Miami,22,North Miami,Miami-Dade,Prestige Cornerstone,Crystal Mansion,12300 NE 4th Avenue,North Miami,FL,33161,25.8887806,-80.1908629,66,81108,1.17,C+,C-,1971-01-01,95.5,1723,0.02124328056418602,1.402056517236278,1.776516089816647,1.094536890072193,2.409871244635193,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 3.06
34,34,15_1448,15,Miami,18,Hialeah,Miami-Dade,Westland,,1355 West 53rd Street,Hialeah,FL,33012,25.8703475,-80.3108213,60,33000,1.78,C,C,1972-01-01,96.7,1371,0.04154545454545455,2.492727272727273,1.849224955205454,1.121480318332679,2.624178450507867,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 93.26
35,35,15_1450,15,Miami,10,Miami - Flagami,Miami-Dade,Red Road,,501 NW 57th Avenue,Miami,FL,33126,25.7766423,-80.2874876,54,29484,1.38,C,B-,1965-01-01,100.0,1236,0.04192104192104192,2.263736263736264,2.049600891636227,1.483636363636363,3.348204857444562,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 57.07
36,36,15_1453,15,Miami,18,Hialeah,Miami-Dade,2201 West 64th Street,,2201 West 64th Street,Hialeah,FL,33016,25.881275,-80.327634,78,51334,2.49,C+,C+,1992-01-01,100.0,1091,0.02125297074063973,1.657731717769899,1.849224955205454,1.121480318332679,2.624178450507867,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 135
37,37,15_1456,15,Miami,14,Miami Beach,Miami-Dade,Saxo,,1746 Meridian Avenue,Miami Beach,FL,33139,25.7929938,-80.1369595,58,33215,0.22,C,A,1958-01-01,94.8,1834,0.05521601685985247,3.202528977871443,2.621431149623072,1.855122494432071,3.999009278948386,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 42.04
38,38,15_1459,15,Miami,20,Opa-locka,Miami-Dade,1360 Building,,1360 Sharazad Blvd,Opa-locka,FL,33054,25.904776,-80.244967,64,41600,1.52,C,C,1969-01-01,,1005,0.02415865384615385,1.546153846153846,1.757292264707348,1.322374097452432,2.438822751322751,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 5.09
39,39,15_1471,15,Miami,18,Hialeah,Miami-Dade,Park Lake,,1045 West 76th Street,Hialeah,FL,33014,25.8920586,-80.3048317,76,44864,1.59,C,C,1970-01-01,100.0,1383,0.03082649786019971,2.342813837375178,1.849224955205454,1.121480318332679,2.624178450507867,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 93.24
40,40,15_1478,15,Miami,23,North Miami Beach,Miami-Dade,Esquire,,1840 NE 186th Street,North Miami Beach,FL,33179,25.9468971,-80.1647057,69,53940,1.8,C,A-,1964-01-01,100.0,1472,0.02728958101594364,1.882981090100111,2.043377206368311,1.159407665505226,2.788698117569754,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 97.04
41,41,15_149,15,Miami,17,Airport,Miami-Dade,Continental Springs,,801 South Royal Poinciana Blvd,Miami Springs,FL,33166,25.81108,-80.26611,55,44060,1.61,C,C+,1966-01-01,100.0,1185,0.02689514298683613,1.479232864275987,1.984636747975219,1.479232864275987,2.645844918134075,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 47.03
42,42,15_1501,15,Miami,22,North Miami,Miami-Dade,Gold King,,13285 NE 6th Avenue,North Miami,FL,33161,25.8974624,-80.1864083,79,97655,1.77,C+,C,1969-01-01,100.0,1353,0.01385489734268599,1.094536890072193,1.776516089816647,1.094536890072193,2.409871244635193,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 2.20
43,43,15_1517,15,Miami,22,North Miami,Miami-Dade,Prestige Vista,"Royal Vista, King",400 NE 137th Street,North Miami,FL,33161,25.900835,-80.1906014,59,57562,1.26,C,C,1971-01-01,91.5,1560,0.02710121260553838,1.598971543726764,1.776516089816647,1.094536890072193,2.409871244635193,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 3.09
44,44,15_1519,15,Miami,27,Kendall West,Miami-Dade,Sunset on the Lake,,7805 SW 152nd Avenue,Miami,FL,33193,25.6935613,-80.4375229,60,41820,4.33,C+,C,1989-01-01,98.3,1170,0.02797704447632712,1.678622668579627,2.150132015344837,0.8174104336895034,3.031571994715984,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 175
45,45,15_1520,15,Miami,23,North Miami Beach,Miami-Dade,Grand Island Place,Nassau Village,1495 NE 167th Street,Miami,FL,33162,25.92983,-80.170745,60,62080,2.22,C+,C,1959-01-01,98.3,1323,0.02131121134020619,1.278672680412371,2.043377206368311,1.159407665505226,2.788698117569754,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 2.25
46,46,15_1522,15,Miami,19,Miami Lakes,Miami-Dade,Garden View Villas,,7113 NW 174th Terrace,Hialeah,FL,33015,25.932376,-80.31756,76,52612,2.69,C+,C+,2006-01-01,100.0,1542,0.02930890291188322,2.227476621303125,1.902537620177549,1.286644951140065,2.409299112741515,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 121.05
47,47,15_1524,15,Miami,4,Miami - Little Havana,Miami-Dade,Del Rio,,125 SW 18th Court,Miami,FL,33135,25.7710617,-80.2259227,54,23220,0.9,C-,C+,1963-01-01,98.1,1176,0.05064599483204135,2.734883720930233,2.163229380551519,1.139307477238512,3.18347490465996,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 54.09
48,48,15_1525,15,Miami,25,Fontainebleau - University Park,Miami-Dade,Westbrook Gardens,,9755 SW 24th Street,Miami,FL,33165,25.747984,-80.352773,70,35015,3.21,C+,B-,1972-01-01,95.7,1356,0.03872626017421105,2.710838212194774,2.10886511807911,1.40135593220339,3.312253117872568,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 89.06
49,49,15_1531,15,Miami,22,North Miami,Miami-Dade,Sunny Plaza,,14425 NE 6th Avenue,North Miami,FL,33161,25.9080852,-80.1869398,51,33888,0.82,C,C,1971-01-01,88.2,1229,0.03626652502360718,1.849592776203966,1.776516089816647,1.094536890072193,2.409871244635193,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 2.27
50,50,15_1532,15,Miami,22,North Miami,Miami-Dade,Biscayne Gardens,Miami King,15390 NE 6th Avenue,Miami,FL,33162,25.9161671,-80.1881168,60,60333,1.65,C+,C+,1974-01-01,98.3,1475,0.02444764888203802,1.466858932922281,1.776516089816647,1.094536890072193,2.409871244635193,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 3.10
51,51,15_1540,15,Miami,10,Miami - Flagami,Miami-Dade,Inter - Federal,,4585 NW 9th Street,Miami,FL,33126,25.781663,-80.270532,64,34560,1.51,C,C+,1966-01-01,93.8,1119,0.03237847222222223,2.072222222222222,2.049600891636227,1.483636363636363,3.348204857444562,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 57.05
52,52,15_1541,15,Miami,14,Miami Beach,Miami-Dade,Pierre on the Bay,,2070 Bay Drive,Miami Beach,FL,33141,25.8506125,-80.1432395,70,41200,0.81,C-,B-,1951-01-01,97.1,1239,0.03007281553398058,2.105097087378641,2.621431149623072,1.855122494432071,3.999009278948386,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 39.16
53,53,15_1542,15,Miami,25,Fontainebleau - University Park,Miami-Dade,Casa Luna,,10300 Bird Road,Miami,FL,33165,25.732007,-80.362196,56,32868,1.66,C,B-,1968-01-01,100.0,1198,0.03644882560545211,2.041134233905318,2.10886511807911,1.40135593220339,3.312253117872568,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 87.02
54,54,15_1546,15,Miami,14,Miami Beach,Miami-Dade,AnNell,"Ann Ell, The",700 Euclid Avenue,Miami Beach,FL,33139,25.7773531,-80.1354874,54,33740,0.48,C,B+,1982-01-01,100.0,1666,0.04937759336099585,2.666390041493776,2.621431149623072,1.855122494432071,3.999009278948386,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 44.03
55,55,15_1549,15,Miami,17,Airport,Miami-Dade,River House,,709 South Royal Poinciana Blvd,Miami Springs,FL,33166,25.8119838,-80.267,77,56940,2.34,C+,C+,1962-01-01,97.4,1185,0.0208113804004215,1.602476290832455,1.984636747975219,1.479232864275987,2.645844918134075,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 47.03
56,56,15_1550,15,Miami,9,Miami - Coconut Grove,Miami-Dade,Virginia Gardens,,2890 Virginia Street,Miami,FL,33133,25.737949,-80.2423,66,41070,1.06,C,A,1969-01-01,98.5,1474,0.03588994399805211,2.368736303871439,2.467158660435229,0.8283828382838284,3.312487446820165,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 71.04
57,57,15_1626,15,Miami,32,Florida City,Miami-Dade,Gateway,,155 NW 14th Street,Homestead,FL,33034,25.45962,-80.48046,57,37092,1.38,C-,C,1962-01-01,100.0,619,0.01668823465976491,0.9512293756065998,1.19404835204116,0.9512293756065998,1.43686732847572,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 113.01
58,58,15_1637,15,Miami,18,Hialeah,Miami-Dade,Camelot,,6720 West 2nd Court,Hialeah,FL,33012,25.88345,-80.29018,50,56042,1.21,C+,C+,1972-01-01,96.0,1257,0.02242960636665358,1.121480318332679,1.849224955205454,1.121480318332679,2.624178450507867,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 5.05
59,59,15_1638,15,Miami,4,Miami - Little Havana,Miami-Dade,Vista Del Rio,,624 SW 1st Street,Miami,FL,33130,25.77262,-80.20513,60,41560,0.48,B,C-,2009-01-01,98.3,1716,0.04128970163618864,2.477382098171319,2.163229380551519,1.139307477238512,3.18347490465996,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 36.04
60,60,15_1642,15,Miami,4,Miami - Little Havana,Miami-Dade,Barcelona,,1260 SW 6th Street,Miami,FL,33135,25.76764,-80.21553,71,33750,0.34,C-,C+,1929-01-01,98.6,1006,0.02980740740740741,2.116325925925926,2.163229380551519,1.139307477238512,3.18347490465996,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 53.04
61,61,15_1654,15,Miami,22,North Miami,Miami-Dade,Holly House,,11950 NE 2nd Avenue,Miami,FL,33161,25.884838,-80.194926,57,44150,1.4,C,C-,1968-01-01,,1850,0.04190260475651189,2.388448471121178,1.776516089816647,1.094536890072193,2.409871244635193,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 3.08
62,62,15_1655,15,Miami,18,Hialeah,Miami-Dade,1085 West 76th Street,,1085 West 76th Street,Opa-locka,FL,33014,25.892042,-80.305617,76,38800,1.59,C-,C,1968-01-01,100.0,1172,0.03020618556701031,2.295670103092784,1.849224955205454,1.121480318332679,2.624178450507867,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 93.24
63,63,15_1656,15,Miami,18,Hialeah,Miami-Dade,Palm Springs,,565 West 51st Place,Opa-locka,FL,33012,25.869261,-80.294301,60,36960,0.83,C,C+,1968-01-01,100.0,1192,0.03225108225108225,1.935064935064935,1.849224955205454,1.121480318332679,2.624178450507867,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 7.18
64,64,15_1669,15,Miami,4,Miami - Little Havana,Miami-Dade,"Victorian Miami, The",,1430 SW 1st Street,Miami,FL,33135,25.77211,-80.218755,60,36000,0.44,B-,C+,2016-02-23,100.0,1350,0.0375,2.25,2.163229380551519,1.139307477238512,3.18347490465996,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 53.03
65,65,15_1677,15,Miami,2,Miami - Brickell,Miami-Dade,Brickell Station Lofts,,100 SW 10th Street,Miami,FL,33130,25.76421,-80.19601,63,79719,0.69,A,B,2009-01-01,98.4,2484,0.03115944755955293,1.963045196251834,2.802532648613772,1.963045196251834,3.588080710719904,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 66.03
66,66,15_1684,15,Miami,22,North Miami,Miami-Dade,Allen Beach,,13100 NE 7th Avenue,North Miami,FL,33161,25.896102,-80.185231,60,48600,0.91,C+,C,1971-01-01,100.0,1269,0.02611111111111111,1.566666666666667,1.776516089816647,1.094536890072193,2.409871244635193,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 2.20
67,67,15_1711,15,Miami,5,Miami - Overtown,Miami-Dade,Rio y Mar,,419 NW 8th Street,Miami,FL,33136,25.78195,-80.20201,61,31996,0.73,C-,C,1949-01-01,96.7,1191,0.03722340292536567,2.270627578447306,2.282345481382356,1.539484040227372,3.041877051007155,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 34
68,68,15_1718,15,Miami,18,Hialeah,Miami-Dade,Amelia,,6680 West 2nd Court,Hialeah,FL,33012,25.88299,-80.28957,67,45750,1.29,C,C+,1972-01-01,86.6,1320,0.02885245901639344,1.933114754098361,1.849224955205454,1.121480318332679,2.624178450507867,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 5.05
69,69,15_1750,15,Miami,22,North Miami,Miami-Dade,Prestige Village,Royal Village,13055 NE 6th Avenue,North Miami,FL,33161,25.89523,-80.18645,51,40350,0.69,C,C,1970-01-01,94.1,1455,0.03605947955390335,1.839033457249071,1.776516089816647,1.094536890072193,2.409871244635193,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 2.20
70,70,15_1840,15,Miami,22,North Miami,Miami-Dade,Biscayne Gardens,,15201 Memorial Hwy,Miami,FL,33169,25.91487,-80.20256,57,34736,1.89,C,C+,1971-01-01,98.2,1449,0.04171464762782128,2.377734914785813,1.776516089816647,1.094536890072193,2.409871244635193,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 3.12
71,71,15_2138,15,Miami,10,Miami - Flagami,Miami-Dade,Gateway,,4024 NW 7th Street,Miami,FL,33126,25.778597,-80.261739,54,38600,0.93,C+,B-,2013-01-01,100.0,1503,0.03893782383419689,2.102642487046632,2.049600891636227,1.483636363636363,3.348204857444562,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 49.04
72,72,15_2141,15,Miami,23,North Miami Beach,Miami-Dade,Aventura Brentwood,,2350 NE 173rd Street,North Miami Beach,FL,33160,25.935391,-80.153056,50,41100,0.82,C,C+,1969-01-01,100.0,1495,0.03637469586374696,1.818734793187348,2.043377206368311,1.159407665505226,2.788698117569754,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 2.12
73,73,15_2143,15,Miami,3,Miami - Coral Way,Miami-Dade,Residences @ Grove Station,,2560 SW 27th Avenue,Miami,FL,33133,25.743664,-80.238317,51,41246,0.34,A-,B+,2017-03-31,100.0,1881,0.04560442224700577,2.325825534597294,2.388362485334893,1.761247256766642,3.023835532028121,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 70.03
74,74,15_2144,15,Miami,10,Miami - Flagami,Miami-Dade,Ponce Entrance,,101 SW 36th Court,Miami,FL,33135,25.77065,-80.25422,59,51673,0.66,B,C+,2015-03-01,100.0,2010,0.03889845760842219,2.295008998896909,2.049600891636227,1.483636363636363,3.348204857444562,2.100448538406718,0.8174104336895034,4.751538237095321,Census Tract 55.03
